contrato,dedicacion,remainder__salario,remainder__anos_de_experiencia,remainder__antiguedad_en_la_empresa_actual,remainder__anos_en_el_puesto_actual,remainder__cuantas_personas_tenes_a_cargo,remainder__edad,remainder__marvin_rol,remainder__cantidad_personas_encoded,remainder__modalidad_encoded,remainder__seniority_encoded
0.0,1.0,3520000.0,5.0,2.0,5.0,0.0,40.0,2.0,2.0,2.0,1.0
1.0,1.0,3500000.0,9.0,10.0,3.0,10.0,38.0,5.0,3.0,1.0,2.0
1.0,1.0,1553659.0,0.0,12.0,0.0,0.0,39.0,4.0,6.0,0.0,0.0
1.0,1.0,3320866.0,40.0,11.0,1.0,1.0,66.0,3.0,6.0,0.0,3.0
0.0,1.0,807307.0,3.0,3.0,3.0,0.0,27.0,3.0,8.0,2.0,1.0
1.0,1.0,1811000.0,10.0,4.0,1.0,0.0,46.0,3.0,4.0,2.0,2.0
1.0,1.0,4577000.0,29.0,4.0,4.0,9.0,49.0,3.0,7.0,1.0,3.0
1.0,1.0,1687000.0,6.0,5.0,2.0,6.0,35.0,4.0,2.0,1.0,3.0
0.0,1.0,2350000.0,4.0,4.0,0.0,6.0,37.0,5.0,2.0,2.0,3.0
1.0,1.0,2900000.0,4.0,0.0,4.0,0.0,30.0,3.0,4.0,2.0,1.0
1.0,1.0,1859815.0,5.0,0.0,5.0,0.0,33.0,5.0,7.0,1.0,1.0
1.0,1.0,4200000.0,8.0,5.0,0.0,0.0,31.0,1.0,8.0,1.0,3.0
1.0,1.0,2800000.0,15.0,11.0,2.0,0.0,35.0,6.0,9.0,2.0,2.0
1.0,1.0,3600000.0,3.0,4.0,3.0,0.0,35.0,3.0,3.0,0.0,1.0
1.0,1.0,2450000.0,4.0,4.0,1.0,3.0,46.0,2.0,2.0,1.0,3.0
0.0,1.0,3200000.0,6.0,0.0,0.0,0.0,31.0,3.0,5.0,2.0,2.0
1.0,1.0,1400000.0,1.0,1.0,1.0,0.0,31.0,6.0,3.0,2.0,0.0
1.0,1.0,2200000.0,15.0,9.0,2.0,10.0,36.0,5.0,2.0,1.0,2.0
0.0,1.0,2200000.0,3.0,2.0,2.0,0.0,28.0,6.0,1.0,2.0,1.0
1.0,1.0,1800000.0,5.0,2.0,3.0,2.0,36.0,3.0,5.0,2.0,1.0
1.0,1.0,3200000.0,3.0,0.0,0.0,0.0,29.0,5.0,9.0,1.0,1.0
0.0,1.0,1900000.0,20.0,18.0,10.0,0.0,41.0,4.0,0.0,1.0,2.0
1.0,1.0,2299568.0,2.0,2.0,2.0,0.0,40.0,6.0,8.0,1.0,3.0
1.0,1.0,1300000.0,3.0,6.0,3.0,0.0,30.0,6.0,5.0,1.0,1.0
1.0,1.0,2800000.0,11.0,20.0,15.0,0.0,40.0,4.0,3.0,1.0,2.0
1.0,1.0,3000000.0,20.0,5.0,5.0,25.0,42.0,4.0,10.0,1.0,3.0
1.0,1.0,5100000.0,30.0,2.0,2.0,0.0,49.0,5.0,10.0,1.0,2.0
1.0,1.0,2800000.0,5.0,1.0,1.0,0.0,26.0,3.0,10.0,1.0,1.0
1.0,1.0,2100000.0,19.0,10.0,3.0,0.0,38.0,4.0,8.0,1.0,2.0
1.0,1.0,1426000.0,5.0,13.0,3.0,0.0,37.0,5.0,9.0,2.0,1.0
1.0,1.0,2273581.0,3.0,2.0,1.0,0.0,30.0,3.0,7.0,1.0,1.0
1.0,1.0,4654561.0,6.0,1.0,5.0,0.0,31.0,5.0,6.0,2.0,2.0
1.0,1.0,1428000.0,2.0,2.0,2.0,0.0,35.0,5.0,2.0,0.0,0.0
1.0,1.0,1648247.59,1.0,1.0,1.0,0.0,30.0,3.0,5.0,2.0,0.0
1.0,1.0,3200000.0,4.0,2.0,2.0,0.0,23.0,6.0,8.0,1.0,1.0
1.0,1.0,1200000.0,4.0,4.0,4.0,0.0,32.0,6.0,5.0,1.0,1.0
1.0,0.0,2247628.0,0.0,0.0,0.0,6.0,37.0,4.0,2.0,2.0,3.0
1.0,1.0,2500000.0,1.0,0.0,0.0,0.0,34.0,5.0,9.0,1.0,0.0
1.0,1.0,1333000.0,3.0,1.0,1.0,0.0,38.0,3.0,4.0,2.0,1.0
1.0,1.0,1660000.0,10.0,2.0,2.0,0.0,51.0,4.0,3.0,0.0,2.0
1.0,1.0,1750000.0,1.0,2.0,1.0,0.0,31.0,3.0,5.0,2.0,0.0
0.0,1.0,1300000.0,2.0,2.0,2.0,1.0,38.0,2.0,2.0,2.0,0.0
1.0,1.0,2604294.0,2.0,0.0,0.0,0.0,43.0,2.0,4.0,2.0,0.0
1.0,1.0,1620000.0,1.0,1.0,1.0,0.0,35.0,2.0,10.0,1.0,0.0
0.0,1.0,1400000.0,8.0,3.0,2.0,7.0,33.0,3.0,3.0,2.0,3.0
1.0,1.0,1235000.0,18.0,1.0,18.0,0.0,40.0,4.0,5.0,1.0,2.0
1.0,1.0,1036307.0,2.0,2.0,2.0,0.0,27.0,4.0,2.0,2.0,0.0
1.0,1.0,1275000.0,5.0,1.0,1.0,0.0,28.0,3.0,3.0,2.0,1.0
1.0,1.0,2336080.0,5.0,2.0,2.0,2.0,35.0,6.0,7.0,1.0,1.0
1.0,1.0,3850000.0,4.0,2.0,4.0,0.0,30.0,3.0,9.0,2.0,1.0
1.0,1.0,800000.0,8.0,8.0,8.0,0.0,33.0,3.0,4.0,1.0,2.0
1.0,1.0,820803.0,4.0,3.0,3.0,0.0,37.0,4.0,2.0,0.0,1.0
0.0,1.0,1733000.0,15.0,3.0,3.0,0.0,48.0,3.0,4.0,2.0,2.0
1.0,1.0,1600000.0,5.0,3.0,3.0,0.0,34.0,4.0,4.0,1.0,1.0
1.0,1.0,1675000.0,6.0,2.0,6.0,0.0,36.0,5.0,3.0,2.0,2.0
0.0,1.0,950000.0,2.0,1.0,1.0,0.0,35.0,6.0,1.0,2.0,0.0
1.0,1.0,1400000.0,10.0,10.0,10.0,0.0,32.0,4.0,5.0,0.0,3.0
1.0,1.0,2800000.0,20.0,5.0,4.0,2.0,45.0,5.0,2.0,2.0,2.0
1.0,1.0,2875000.0,20.0,2.0,2.0,15.0,49.0,4.0,7.0,2.0,3.0
1.0,1.0,2700000.0,10.0,0.0,5.0,0.0,31.0,5.0,6.0,2.0,2.0
1.0,1.0,3000000.0,24.0,12.0,10.0,0.0,51.0,4.0,4.0,1.0,2.0
1.0,1.0,3280237.0,4.0,4.0,3.0,0.0,31.0,6.0,10.0,1.0,1.0
1.0,1.0,3230000.0,3.0,16.0,4.0,3.0,40.0,6.0,7.0,2.0,1.0
1.0,1.0,1441825.3,1.0,1.0,1.0,0.0,34.0,5.0,5.0,2.0,0.0
1.0,1.0,1560000.0,10.0,10.0,5.0,0.0,39.0,6.0,3.0,0.0,2.0
1.0,1.0,958000.0,15.0,4.0,4.0,3.0,40.0,5.0,9.0,0.0,2.0
1.0,1.0,1300000.0,12.0,14.0,12.0,0.0,37.0,5.0,3.0,0.0,2.0
1.0,1.0,2400000.0,3.0,1.0,3.0,0.0,35.0,5.0,8.0,1.0,1.0
1.0,1.0,3200000.0,20.0,3.0,10.0,0.0,46.0,3.0,10.0,2.0,2.0
1.0,1.0,3800000.0,25.0,15.0,7.0,10.0,52.0,3.0,10.0,1.0,3.0
1.0,1.0,3600000.0,14.0,2.0,2.0,0.0,41.0,3.0,10.0,2.0,2.0
1.0,1.0,2621096.0,8.0,4.0,2.0,0.0,30.0,4.0,6.0,1.0,2.0
0.0,1.0,1400000.0,4.0,2.0,4.0,0.0,28.0,3.0,4.0,2.0,1.0
1.0,1.0,1200000.0,25.0,22.0,22.0,0.0,48.0,3.0,1.0,2.0,2.0
1.0,1.0,3600000.0,7.0,0.0,0.0,0.0,39.0,5.0,10.0,1.0,2.0
1.0,1.0,4700000.0,18.0,17.0,2.0,11.0,37.0,2.0,3.0,1.0,3.0
1.0,1.0,2400000.0,9.0,0.0,0.0,0.0,32.0,2.0,6.0,2.0,2.0
1.0,1.0,3500000.0,3.0,1.0,3.0,0.0,37.0,3.0,5.0,1.0,1.0
0.0,1.0,1500000.0,5.0,0.0,0.0,0.0,31.0,2.0,5.0,0.0,1.0
1.0,1.0,3500000.0,20.0,4.0,4.0,3.0,45.0,5.0,4.0,0.0,3.0
1.0,1.0,3800000.0,10.0,2.0,1.0,3.0,40.0,5.0,7.0,2.0,2.0
1.0,1.0,2200000.0,12.0,4.0,4.0,3.0,42.0,3.0,1.0,1.0,2.0
0.0,1.0,1500000.0,1.0,1.0,1.0,0.0,24.0,5.0,4.0,2.0,0.0
1.0,1.0,2488451.0,37.0,37.0,10.0,6.0,56.0,3.0,7.0,1.0,2.0
1.0,1.0,3389000.0,16.0,9.0,2.0,5.0,37.0,4.0,9.0,1.0,2.0
1.0,1.0,2200000.0,4.0,0.0,0.0,1.0,35.0,3.0,3.0,1.0,1.0
1.0,1.0,1221660.0,4.0,2.0,2.0,0.0,30.0,6.0,3.0,2.0,1.0
1.0,0.0,1614000.0,10.0,21.0,10.0,1.0,53.0,6.0,4.0,0.0,2.0
1.0,1.0,1950000.0,15.0,2.0,2.0,0.0,38.0,3.0,6.0,1.0,2.0
1.0,1.0,2800000.0,15.0,3.0,3.0,0.0,44.0,3.0,8.0,1.0,2.0
1.0,1.0,2500000.0,20.0,15.0,6.0,0.0,50.0,5.0,10.0,1.0,2.0
1.0,1.0,4200000.0,6.0,0.0,3.0,6.0,32.0,4.0,2.0,1.0,3.0
1.0,1.0,1600000.0,1.0,1.0,1.0,1.0,26.0,4.0,3.0,1.0,0.0
1.0,1.0,3800000.0,25.0,4.0,4.0,0.0,47.0,6.0,1.0,1.0,2.0
1.0,1.0,3000000.0,3.0,1.0,1.0,1.0,30.0,5.0,3.0,1.0,1.0
1.0,1.0,1650000.0,3.0,0.0,0.0,1.0,53.0,6.0,5.0,0.0,3.0
1.0,1.0,1350000.0,20.0,4.0,2.0,2.0,43.0,2.0,3.0,1.0,2.0
1.0,1.0,3400000.0,4.0,3.0,1.0,1.0,30.0,2.0,3.0,2.0,1.0
1.0,1.0,1612040.14,4.0,4.0,4.0,0.0,32.0,2.0,2.0,1.0,1.0
1.0,1.0,2150000.0,2.0,2.0,2.0,0.0,27.0,6.0,9.0,1.0,0.0
0.0,1.0,2800000.0,17.0,5.0,5.0,3.0,39.0,4.0,1.0,2.0,3.0
1.0,1.0,2600000.0,7.0,4.0,7.0,0.0,30.0,5.0,5.0,2.0,2.0
1.0,1.0,1510494.47,3.0,3.0,3.0,0.0,37.0,4.0,3.0,2.0,1.0
1.0,1.0,4300000.0,5.0,0.0,0.0,0.0,38.0,4.0,2.0,1.0,1.0
1.0,1.0,1427107.0,3.0,3.0,3.0,0.0,37.0,3.0,2.0,2.0,1.0
1.0,1.0,3500000.0,7.0,2.0,2.0,0.0,33.0,3.0,10.0,2.0,2.0
1.0,1.0,1300000.0,8.0,8.0,0.0,0.0,37.0,4.0,8.0,0.0,2.0
1.0,1.0,2222000.0,5.0,5.0,3.0,0.0,35.0,5.0,5.0,1.0,1.0
1.0,1.0,3090000.0,7.0,1.0,5.0,0.0,29.0,5.0,7.0,2.0,2.0
1.0,1.0,2000000.0,4.0,2.0,2.0,0.0,26.0,5.0,1.0,1.0,1.0
1.0,1.0,1390194.0,3.0,3.0,3.0,0.0,29.0,2.0,4.0,2.0,1.0
1.0,1.0,3300000.0,7.0,0.0,0.0,0.0,37.0,5.0,6.0,1.0,2.0
1.0,1.0,4000000.0,12.0,0.0,0.0,0.0,38.0,2.0,3.0,1.0,2.0
1.0,1.0,2100000.0,3.0,2.0,1.0,0.0,26.0,6.0,10.0,0.0,1.0
0.0,1.0,2418000.0,5.0,3.0,3.0,0.0,43.0,3.0,6.0,2.0,1.0
1.0,1.0,1926506.0,3.0,1.0,0.0,4.0,31.0,6.0,7.0,1.0,1.0
0.0,1.0,2480000.0,2.0,2.0,1.0,0.0,27.0,5.0,5.0,2.0,0.0
1.0,1.0,1850000.0,3.0,2.0,1.0,0.0,36.0,2.0,3.0,1.0,1.0
0.0,1.0,3162500.0,6.0,0.0,0.0,0.0,30.0,2.0,3.0,2.0,2.0
1.0,1.0,2200000.0,2.0,2.0,2.0,0.0,34.0,2.0,4.0,2.0,0.0
1.0,1.0,1300000.0,5.0,3.0,3.0,0.0,39.0,3.0,2.0,1.0,1.0
1.0,1.0,1850000.0,3.0,0.0,0.0,0.0,35.0,4.0,6.0,2.0,1.0
1.0,1.0,4703186.0,9.0,5.0,5.0,0.0,37.0,2.0,10.0,2.0,2.0
1.0,1.0,2705798.0,30.0,11.0,10.0,0.0,50.0,4.0,10.0,2.0,3.0
1.0,1.0,1100000.0,2.0,2.0,2.0,2.0,42.0,6.0,10.0,1.0,0.0
1.0,1.0,2600000.0,10.0,3.0,3.0,4.0,38.0,4.0,8.0,1.0,3.0
1.0,1.0,874575.0,7.0,14.0,7.0,0.0,37.0,4.0,4.0,1.0,2.0
1.0,1.0,1914746.39,2.0,2.0,1.0,0.0,24.0,3.0,6.0,1.0,0.0
0.0,1.0,1200000.0,0.0,0.0,3.0,0.0,23.0,2.0,4.0,2.0,0.0
1.0,1.0,6000000.0,20.0,7.0,5.0,9.0,44.0,3.0,2.0,1.0,2.0
0.0,1.0,2200000.0,11.0,2.0,2.0,0.0,42.0,6.0,2.0,2.0,2.0
1.0,1.0,2290400.0,5.0,3.0,3.0,0.0,29.0,4.0,5.0,2.0,1.0
1.0,1.0,2000000.0,3.0,0.0,2.0,0.0,28.0,4.0,3.0,2.0,1.0
1.0,1.0,3550000.0,20.0,12.0,3.0,4.0,42.0,2.0,3.0,1.0,3.0
1.0,1.0,2237000.0,1.0,8.0,1.0,0.0,38.0,5.0,8.0,1.0,0.0
1.0,1.0,940000.0,2.0,2.0,2.0,0.0,40.0,3.0,3.0,2.0,0.0
0.0,1.0,3300000.0,20.0,14.0,14.0,2.0,51.0,4.0,0.0,0.0,2.0
1.0,1.0,2742544.0,9.0,7.0,2.0,8.0,33.0,4.0,6.0,0.0,3.0
0.0,1.0,2545125.0,3.0,2.0,2.0,2.0,34.0,4.0,3.0,2.0,1.0
1.0,1.0,2500000.0,18.0,2.0,10.0,0.0,42.0,6.0,5.0,1.0,2.0
0.0,1.0,1250000.0,3.0,1.0,1.0,0.0,54.0,5.0,10.0,1.0,1.0
1.0,1.0,1700000.0,5.0,0.0,3.0,0.0,32.0,2.0,1.0,2.0,1.0
1.0,1.0,4200000.0,20.0,4.0,2.0,4.0,42.0,4.0,3.0,1.0,3.0
1.0,1.0,2500000.0,0.0,0.0,0.0,0.0,45.0,6.0,6.0,1.0,0.0
1.0,1.0,1400000.0,11.0,4.0,4.0,1.0,32.0,4.0,2.0,1.0,2.0
1.0,1.0,1144578.0,2.0,1.0,1.0,0.0,23.0,2.0,3.0,2.0,0.0
1.0,1.0,2700000.0,30.0,30.0,14.0,0.0,57.0,2.0,10.0,2.0,2.0
1.0,1.0,2627000.0,8.0,2.0,2.0,0.0,33.0,3.0,5.0,2.0,2.0
1.0,1.0,3000000.0,10.0,8.0,8.0,0.0,34.0,4.0,3.0,1.0,2.0
1.0,1.0,1600000.0,15.0,5.0,5.0,0.0,44.0,3.0,4.0,2.0,2.0
1.0,1.0,1652471.0,4.0,4.0,3.0,0.0,28.0,2.0,9.0,2.0,1.0
0.0,1.0,1100000.0,10.0,10.0,10.0,0.0,39.0,2.0,0.0,2.0,2.0
1.0,1.0,4650000.0,16.0,12.0,5.0,8.0,38.0,3.0,8.0,1.0,3.0
1.0,1.0,2125000.0,18.0,5.0,2.0,0.0,49.0,3.0,2.0,1.0,2.0
1.0,1.0,4200000.0,3.0,3.0,1.0,0.0,40.0,4.0,5.0,1.0,3.0
1.0,1.0,1600000.0,5.0,0.0,0.0,0.0,27.0,3.0,8.0,2.0,1.0
1.0,1.0,3800000.0,4.0,1.0,1.0,50.0,45.0,5.0,7.0,2.0,3.0
1.0,1.0,6100000.0,18.0,0.0,0.0,0.0,41.0,3.0,8.0,2.0,2.0
1.0,1.0,1100000.0,4.0,2.0,2.0,0.0,35.0,5.0,2.0,0.0,1.0
1.0,1.0,1970000.0,5.0,20.0,3.0,0.0,43.0,5.0,10.0,1.0,1.0
1.0,1.0,1000000.0,2.0,1.0,1.0,0.0,28.0,5.0,3.0,1.0,0.0
1.0,1.0,4000000.0,15.0,10.0,10.0,0.0,34.0,4.0,2.0,2.0,2.0
1.0,1.0,4000000.0,18.0,4.0,3.0,0.0,38.0,2.0,10.0,1.0,2.0
1.0,1.0,2700000.0,8.0,0.0,0.0,0.0,32.0,3.0,6.0,1.0,2.0
1.0,1.0,2200000.0,6.0,0.0,6.0,0.0,28.0,4.0,2.0,2.0,2.0
1.0,1.0,1704394.0,8.0,4.0,8.0,0.0,36.0,6.0,6.0,1.0,2.0
1.0,1.0,2500000.0,6.0,2.0,2.0,0.0,27.0,5.0,7.0,1.0,2.0
1.0,1.0,2200000.0,7.0,20.0,3.0,2.0,40.0,6.0,3.0,1.0,2.0
0.0,1.0,2050000.0,4.0,1.0,1.0,0.0,36.0,2.0,2.0,2.0,1.0
1.0,1.0,4500000.0,17.0,1.0,14.0,5.0,38.0,3.0,5.0,1.0,3.0
1.0,1.0,5000000.0,27.0,23.0,3.0,2.0,47.0,3.0,5.0,0.0,3.0
1.0,1.0,2260000.0,4.0,0.0,2.0,0.0,25.0,5.0,5.0,1.0,1.0
1.0,1.0,1634069.0,12.0,3.0,10.0,1.0,36.0,2.0,0.0,1.0,2.0
1.0,0.0,2250000.0,3.0,3.0,3.0,0.0,23.0,3.0,1.0,2.0,1.0
0.0,1.0,2300000.0,4.0,2.0,2.0,0.0,35.0,2.0,3.0,2.0,1.0
1.0,1.0,1900000.0,20.0,2.0,20.0,0.0,47.0,4.0,5.0,2.0,2.0
0.0,1.0,1500000.0,4.0,0.0,0.0,1.0,34.0,5.0,3.0,1.0,1.0
1.0,1.0,4500000.0,30.0,4.0,2.0,3.0,52.0,3.0,4.0,2.0,3.0
1.0,1.0,2989690.0,20.0,4.0,10.0,4.0,39.0,2.0,5.0,1.0,3.0
0.0,1.0,1547054.0,27.0,13.0,20.0,0.0,44.0,3.0,7.0,2.0,2.0
1.0,1.0,1965000.0,6.0,1.0,2.0,0.0,31.0,5.0,10.0,2.0,2.0
1.0,1.0,3000000.0,25.0,20.0,15.0,3.0,51.0,4.0,4.0,1.0,3.0
0.0,1.0,1500000.0,18.0,15.0,15.0,0.0,40.0,4.0,0.0,2.0,2.0
1.0,1.0,5800000.0,7.0,2.0,2.0,13.0,30.0,4.0,3.0,1.0,3.0
1.0,1.0,2800000.0,25.0,3.0,15.0,0.0,43.0,2.0,4.0,2.0,2.0
1.0,1.0,1200000.0,14.0,1.0,10.0,0.0,47.0,5.0,3.0,1.0,2.0
1.0,1.0,2500000.0,3.0,0.0,0.0,0.0,36.0,7.0,4.0,1.0,1.0
1.0,1.0,2500000.0,2.0,0.0,2.0,0.0,27.0,2.0,10.0,1.0,0.0
1.0,1.0,3300000.0,20.0,12.0,5.0,0.0,44.0,2.0,8.0,1.0,3.0
1.0,1.0,3426607.0,13.0,1.0,1.0,0.0,33.0,4.0,6.0,2.0,2.0
1.0,1.0,1500000.0,1.0,2.0,1.0,1.0,27.0,3.0,2.0,2.0,0.0
1.0,1.0,936000.0,2.0,0.0,0.0,0.0,41.0,4.0,5.0,1.0,0.0
1.0,1.0,1000000.0,2.0,0.0,2.0,0.0,27.0,6.0,4.0,2.0,0.0
1.0,1.0,1800000.0,3.0,2.0,3.0,2.0,30.0,4.0,3.0,1.0,1.0
1.0,1.0,3200000.0,18.0,3.0,3.0,0.0,42.0,4.0,5.0,1.0,2.0
1.0,1.0,1300000.0,2.0,15.0,2.0,0.0,32.0,6.0,5.0,2.0,0.0
1.0,1.0,3200000.0,30.0,12.0,2.0,10.0,52.0,4.0,10.0,1.0,3.0
1.0,1.0,2280000.0,4.0,4.0,3.0,0.0,48.0,2.0,3.0,2.0,1.0
1.0,1.0,1400000.0,5.0,2.0,2.0,1.0,33.0,4.0,7.0,1.0,1.0
1.0,1.0,3777677.0,5.0,5.0,2.0,4.0,28.0,5.0,3.0,1.0,3.0
0.0,0.0,1900000.0,10.0,0.0,0.0,0.0,60.0,2.0,2.0,1.0,2.0
1.0,1.0,1000000.0,0.0,0.0,0.0,0.0,37.0,6.0,10.0,1.0,0.0
1.0,1.0,3600000.0,23.0,23.0,12.0,5.0,48.0,4.0,3.0,2.0,3.0
1.0,1.0,1581072.0,3.0,1.0,1.0,0.0,26.0,3.0,2.0,2.0,1.0
1.0,1.0,1000105.0,1.0,1.0,1.0,0.0,29.0,3.0,5.0,1.0,0.0
1.0,1.0,1200000.0,4.0,4.0,4.0,2.0,34.0,4.0,1.0,1.0,1.0
0.0,1.0,3500000.0,12.0,3.0,3.0,0.0,37.0,5.0,8.0,2.0,2.0
1.0,1.0,1000000.0,6.0,5.0,2.0,3.0,29.0,4.0,3.0,1.0,2.0
1.0,1.0,1860000.0,2.0,2.0,2.0,0.0,43.0,4.0,4.0,1.0,0.0
1.0,1.0,2000000.0,6.0,0.0,6.0,0.0,34.0,4.0,3.0,2.0,2.0
1.0,1.0,4300000.0,10.0,1.0,1.0,0.0,45.0,5.0,10.0,1.0,2.0
1.0,1.0,2800000.0,15.0,0.0,0.0,5.0,36.0,4.0,9.0,1.0,3.0
1.0,1.0,2656321.0,1.0,0.0,0.0,0.0,27.0,5.0,7.0,1.0,0.0
1.0,1.0,2600000.0,17.0,4.0,2.0,0.0,37.0,4.0,4.0,2.0,2.0
1.0,1.0,2950000.0,8.0,8.0,5.0,5.0,34.0,4.0,1.0,2.0,3.0
1.0,1.0,1609242.0,2.0,2.0,2.0,0.0,33.0,2.0,2.0,2.0,0.0
1.0,1.0,1177300.0,3.0,2.0,1.0,0.0,29.0,4.0,10.0,1.0,1.0
1.0,1.0,2200000.0,15.0,2.0,0.0,4.0,40.0,3.0,3.0,2.0,3.0
1.0,0.0,910000.0,20.0,22.0,16.0,6.0,45.0,4.0,7.0,0.0,3.0
1.0,1.0,1600000.0,2.0,0.0,1.0,0.0,27.0,5.0,2.0,1.0,0.0
1.0,1.0,2300000.0,18.0,14.0,9.0,7.0,44.0,3.0,9.0,2.0,3.0
1.0,1.0,2400000.0,6.0,4.0,4.0,0.0,34.0,3.0,4.0,1.0,2.0
1.0,1.0,1851449.0,16.0,6.0,4.0,0.0,42.0,2.0,7.0,2.0,2.0
1.0,1.0,2055300.0,6.0,2.0,2.0,0.0,28.0,4.0,2.0,2.0,2.0
1.0,1.0,3861632.0,19.0,12.0,7.0,20.0,40.0,3.0,10.0,1.0,2.0
1.0,1.0,2080000.0,5.0,0.0,0.0,0.0,56.0,5.0,9.0,2.0,1.0
1.0,1.0,2064451.0,2.0,2.0,2.0,0.0,26.0,4.0,2.0,1.0,0.0
1.0,1.0,1500000.0,3.0,0.0,0.0,0.0,32.0,4.0,10.0,1.0,1.0
0.0,1.0,900000.0,14.0,13.0,13.0,0.0,32.0,2.0,3.0,2.0,2.0
1.0,1.0,1600000.0,4.0,4.0,2.0,0.0,45.0,2.0,5.0,2.0,1.0
1.0,1.0,3298424.0,3.0,0.0,0.0,0.0,33.0,5.0,10.0,1.0,1.0
1.0,1.0,1300000.0,4.0,1.0,4.0,1.0,30.0,2.0,4.0,1.0,1.0
0.0,1.0,1800000.0,4.0,14.0,1.0,0.0,32.0,2.0,2.0,1.0,1.0
1.0,1.0,3315087.9,26.0,1.0,0.0,0.0,48.0,5.0,10.0,1.0,3.0
0.0,0.0,1000000.0,10.0,0.0,0.0,2.0,50.0,5.0,1.0,1.0,2.0
1.0,1.0,1600000.0,2.0,2.0,0.0,2.0,26.0,3.0,2.0,1.0,3.0
1.0,1.0,3500000.0,10.0,7.0,2.0,0.0,34.0,6.0,7.0,1.0,2.0
1.0,1.0,1800000.0,5.0,5.0,5.0,0.0,33.0,4.0,2.0,1.0,1.0
1.0,1.0,2100000.0,5.0,2.0,2.0,0.0,31.0,5.0,3.0,2.0,1.0
0.0,1.0,2500000.0,5.0,1.0,1.0,0.0,29.0,2.0,10.0,2.0,1.0
1.0,1.0,4500000.0,6.0,3.0,5.0,0.0,31.0,4.0,2.0,2.0,2.0
1.0,1.0,1800000.0,3.0,1.0,1.0,1.0,35.0,2.0,9.0,1.0,1.0
1.0,1.0,1000000.0,2.0,3.0,2.0,0.0,23.0,2.0,2.0,2.0,0.0
1.0,1.0,2400000.0,10.0,2.0,2.0,0.0,34.0,5.0,10.0,1.0,2.0
1.0,1.0,3880800.0,1.0,0.0,0.0,3.0,37.0,2.0,3.0,2.0,3.0
1.0,1.0,3800000.0,15.0,6.0,6.0,2.0,48.0,5.0,8.0,1.0,3.0
0.0,1.0,1300000.0,2.0,0.0,0.0,0.0,30.0,6.0,5.0,1.0,0.0
1.0,1.0,3095569.0,10.0,6.0,3.0,2.0,33.0,3.0,5.0,2.0,2.0
1.0,1.0,3310981.0,8.0,6.0,6.0,0.0,38.0,3.0,7.0,2.0,2.0
1.0,1.0,1500000.0,4.0,4.0,4.0,1.0,24.0,6.0,2.0,1.0,1.0
1.0,1.0,2500000.0,7.0,0.0,0.0,0.0,31.0,2.0,10.0,2.0,3.0
1.0,1.0,2200000.0,4.0,0.0,0.0,0.0,38.0,5.0,2.0,2.0,1.0
1.0,1.0,3279978.0,8.0,4.0,4.0,0.0,30.0,2.0,4.0,2.0,2.0
1.0,1.0,1941000.0,7.0,1.0,0.0,0.0,33.0,2.0,7.0,1.0,2.0
0.0,1.0,5700000.0,15.0,4.0,4.0,2.0,39.0,6.0,7.0,1.0,2.0
0.0,1.0,950000.0,1.0,1.0,1.0,0.0,20.0,6.0,5.0,1.0,0.0
1.0,1.0,2102426.0,5.0,5.0,5.0,0.0,30.0,4.0,5.0,2.0,1.0
1.0,1.0,2300000.0,3.0,1.0,0.0,0.0,33.0,2.0,3.0,1.0,1.0
1.0,1.0,1600000.0,3.0,1.0,1.0,0.0,34.0,6.0,5.0,2.0,1.0
0.0,1.0,1911600.0,3.0,3.0,3.0,0.0,37.0,4.0,1.0,2.0,1.0
1.0,1.0,1082558.0,7.0,3.0,3.0,0.0,37.0,4.0,2.0,1.0,2.0
1.0,1.0,4880000.0,5.0,3.0,3.0,8.0,48.0,2.0,7.0,1.0,3.0
1.0,1.0,876600.0,3.0,0.0,0.0,0.0,30.0,2.0,1.0,2.0,1.0
0.0,1.0,1190000.0,2.0,1.0,2.0,0.0,26.0,5.0,5.0,2.0,0.0
1.0,1.0,2500000.0,4.0,2.0,2.0,0.0,25.0,3.0,6.0,2.0,1.0
1.0,1.0,1950000.0,5.0,0.0,0.0,0.0,34.0,2.0,4.0,2.0,1.0
1.0,1.0,3150000.0,6.0,0.0,4.0,0.0,33.0,3.0,10.0,1.0,2.0
1.0,1.0,970000.0,3.0,2.0,1.0,0.0,28.0,4.0,2.0,2.0,1.0
1.0,1.0,1200000.0,3.0,3.0,3.0,0.0,25.0,3.0,2.0,2.0,1.0
1.0,1.0,958313.0,13.0,6.0,5.0,1.0,32.0,2.0,4.0,1.0,2.0
1.0,1.0,1808464.0,14.0,10.0,10.0,0.0,34.0,2.0,5.0,1.0,2.0
1.0,1.0,2820000.0,4.0,3.0,3.0,4.0,28.0,4.0,3.0,2.0,1.0
0.0,1.0,1130000.0,3.0,0.0,0.0,0.0,31.0,6.0,6.0,2.0,1.0
1.0,1.0,3171631.0,22.0,1.0,2.0,3.0,41.0,3.0,5.0,2.0,3.0
1.0,1.0,4800000.0,5.0,3.0,1.0,0.0,38.0,5.0,10.0,1.0,1.0
1.0,1.0,1993567.0,3.0,2.0,2.0,0.0,40.0,6.0,5.0,2.0,1.0
0.0,1.0,1200000.0,16.0,0.0,0.0,3.0,60.0,3.0,5.0,1.0,2.0
